AddressLine	City	Municipality	AdminDivision	Country	PostCode	Latitude	Longitude	Phone	IsWiFiHotSpot	IsWheelchairAccessible	Opens	Closes
Viktoriastraße 	Augsburg		Bayern	DE	86150	48.36617	10.88683	0800-XXXXX	False	False	1000	2000
Ludwigstraße 	Augsburg		Bayern	DE	86152	48.37025	10.89442	0800-XXXXX	False	False	700	1800
Bahnhofstraß	Bodelshausen		Baden-Württember	DE	72411	48.38653	8.98053	0800-XXXXX	True	True	600	2300
Steubenstraß	Neu-Ulm		Bayern	DE	89231	48.38833	10.0039	0800-XXXXX	False	True	800	2200
Silcherstraße 4	Neu-Ulm		Bayern	DE	89231	48.39328	9.99197	0800-XXXXX	False	True	800	2200
Münsterplatz 5	Ulm		Baden-Württember	DE	89073	48.39794	9.99096	0800-XXXXX	False	True	700	1800
Blaubeurer Straße 9	Ulm		Baden-Württember	DE	89077	48.40025	9.96294	0800-XXXXX	False	True	700	1800
Laugasserfeld	Hohberg		Baden-Württember	DE	77749	48.41004	7.89157	0800-XXXXX	False	False	700	1800
Brühlstra�	Ofterdingen		Baden-Württember	DE	72131	48.42049	9.03801	0800-XXXXX	False	False	700	1800
Inselweg 31	Elchingen		Bayern	DE	89275	48.43394	10.05245	0800-XXXXX	False	False	600	2300
Pfarrbrückenstra�	Vilsbiburg		Bayern	DE	84137	48.44873	12.35991	0800-XXXXX	False	True	800	2200
Klosterstraße 11	Pfullingen		Baden-Württember	DE	72793	48.45622	9.22842	0800-XXXXX	False	True	800	2200
Ehinger Straß	Rottenburg am Neckar		Baden-Württember	DE	72108	48.47353	8.93565	0800-XXXXX	False	True	800	2200
Edekastraß	Offenburg		Baden-Württember	DE	77656	48.47394	7.92327	0800-XXXXX	False	True	700	1800
Wilhelmstraße 6	Reutlingen		Baden-Württember	DE	72764	48.49149	9.21229	0800-XXXXX	True	True	700	1800
Kaiserpassage	Reutlingen		Baden-Württember	DE	72764	48.49305	9.21499	0800-XXXXX	False	False	700	1800
Wilhelmstraß	Reutlingen		Baden-Württember	DE	72764	48.49433	9.20942	0800-XXXXX	False	True	800	2200
22741 Lambert St	Lake Forest		CA	US	92630	33.63366	-117.71384	(209) 555-0161	False	True	700	1800
Karlstraße 2	Reutlingen		Baden-Württember	DE	72764	48.49536	9.2112	0800-XXXXX	True	True	600	2300
Einfahrtstraße 	Wannweil		Baden-Württember	DE	72827	48.51576	9.15187	0800-XXXXX	False	False	700	1800
Holzmarkt	Tübinge		Baden-Württember	DE	72070	48.52041	9.05611	0800-XXXXX	False	True	800	2200
AM Markt	Tübinge		Baden-Württember	DE	72070	48.52058	9.05372	0800-XXXXX	False	True	700	1800
Kornhausstraß	Tübinge		Baden-Württember	DE	72070	48.52108	9.05241	0800-XXXXX	True	True	700	1800
298 E 17th St	Costa Mesa		CA	US	92627	33.63379	-117.91659	(209) 555-0160	False	False	900	2400
Böhringer Stra�	Grabenstetten		Baden-Württember	DE	72582	48.52248	9.461	0800-XXXXX	True	True	700	1800
Schulstraße 1	Mötzinge		Baden-Württember	DE	71159	48.53332	8.77399	0800-XXXXX	False	True	800	2200
Hornisgrindestraß	Willstät		Baden-Württember	DE	77731	48.53905	7.89689	0800-XXXXX	False	False	700	1800
Hauptstraß	Gäufelde		Baden-Württember	DE	71126	48.55191	8.87554	0800-XXXXX	True	True	900	2400
Burgstraß	Nagold		Baden-Württember	DE	72202	48.55303	8.7229	0800-XXXXX	False	False	600	2300
Heubergring	Jettingen		Baden-Württember	DE	71131	48.5698	8.7807	0800-XXXXX	False	True	800	2200
Albstraße 	Jettingen		Baden-Württember	DE	71131	48.572	8.77913	0800-XXXXX	True	True	730	2330
Heuwieserstraß	Passau		Bayern	DE	94032	48.57264	13.45769	0800-XXXXX	False	False	800	2200
Ludwigstraß	Passau		Bayern	DE	94032	48.57444	13.45983	0800-XXXXX	True	False	700	1800
Bergstraß	Owen		Baden-Württember	DE	73277	48.59248	9.44973	0800-XXXXX	True	True	700	1800
1714 Placentia Ave	Costa Mesa		CA	US	92627	33.63675	-117.93197	(209) 555-0174	False	False	1000	2000
Stuttgarter Straß	Herrenberg		Baden-Württember	DE	71083	48.59639	8.86998	0800-XXXXX	False	True	800	2200
Stadthallenstraß	Herrenberg		Baden-Württember	DE	71083	48.5986	8.86897	0800-XXXXX	False	False	700	1800
Staubstraße 5	Geislingen an der Steige		Baden-Württember	DE	73312	48.62211	9.81982	0800-XXXXX	False	False	730	2330
Schillerplatz	Nürtinge		Baden-Württember	DE	72622	48.62631	9.33937	0800-XXXXX	True	True	700	1800
Holzgerlinger Straß	Altdorf		Baden-Württember	DE	71155	48.6334	8.99977	0800-XXXXX	False	True	700	1800
Wiesentalweg 49	Geislingen an der Steige		Baden-Württember	DE	73312	48.63466	9.86477	0800-XXXXX	False	False	600	2300
Im Gewerbepark	Kuchen		Baden-Württember	DE	73329	48.6455	9.79029	0800-XXXXX	False	False	700	1800
Schulstraß	Zell Unter Aichelberg		Baden-Württember	DE	73119	48.65003	9.57199	0800-XXXXX	False	True	800	2200
Ahornweg	Deckenpfronn		Baden-Württember	DE	75392	48.65727	8.82198	0800-XXXXX	False	False	700	1800
Maiwaldstraß	Rheinau		Baden-Württember	DE	77866	48.66155	7.94557	0800-XXXXX	False	True	800	2200
Jahnstraße 6	Leinfelden-Echterdingen		Baden-Württember	DE	70771	48.66679	9.16912	0800-XXXXX	False	True	800	2200
9803 W Bell Rd	Sun City		AZ	US	85351	33.63776	-112.27094	(480) 555-0115	False	False	700	1800
Tübinger Straße 	Filderstadt		Baden-Württember	DE	70794	48.67318	9.21437	0800-XXXXX	False	True	800	2200
Hauptstraße 	Schlierbach		Baden-Württember	DE	73278	48.67348	9.51751	0800-XXXXX	True	True	730	2330
Rupert-Mayer-Straße 7	Neuhausen auf den Fildern		Baden-Württember	DE	73765	48.67407	9.2816	0800-XXXXX	False	False	900	2400
Olgastraße 1	Heidenheim an der Brenz		Baden-Württember	DE	89518	48.67901	10.15307	0800-XXXXX	False	False	800	2200
8215 W Bell Rd	Peoria		AZ	US	85382	33.63787	-112.23182	(480) 555-0123	False	True	800	2200
Holbeinstraß	Uhingen		Baden-Württember	DE	73066	48.68762	9.58621	0800-XXXXX	False	False	700	1800
Kirchheimer Straße 7	Wernau (Neckar)		Baden-Württember	DE	73249	48.68977	9.41956	0800-XXXXX	False	True	800	2200
Stadionstraße 1	Leinfelden-Echterdingen		Baden-Württember	DE	70771	48.6937	9.17123	0800-XXXXX	False	False	600	2300
Karlstraße 2	Sindelfingen		Baden-Württember	DE	71069	48.69573	8.93673	0800-XXXXX	False	True	800	2200
Bleichstraße 1	Göppinge		Baden-Württember	DE	73033	48.70119	9.65674	0800-XXXXX	False	True	800	2200
7889 W Bell Rd	Peoria		AZ	US	85382	33.6379	-112.22699	(480) 555-0129	True	True	700	1800
Mühlhaldenstraße 1	Denkendorf		Baden-Württember	DE	73770	48.70136	9.30887	0800-XXXXX	True	True	600	2300
Tilsiter Straße 1	Sindelfingen		Baden-Württember	DE	71065	48.70346	9.0331	0800-XXXXX	False	True	800	2200
Schillerstraße 2	Sindelfingen		Baden-Württember	DE	71065	48.71052	9.00964	0800-XXXXX	False	False	900	2400
Corbeil-Essonnes-Platz 1	Sindelfingen		Baden-Württember	DE	71063	48.71086	9.00022	0800-XXXXX	False	True	800	2200
Zehntstraß	Deizisau		Baden-Württember	DE	73779	48.71404	9.38512	0800-XXXXX	False	True	700	1800
Esslinger Straße 2	Ostfildern		Baden-Württember	DE	73760	48.71412	9.30091	0800-XXXXX	False	False	800	2200
Altbacher Straße 	Deizisau		Baden-Württember	DE	73779	48.71496	9.38931	0800-XXXXX	True	False	700	1800
5695 W Bell Rd	Glendale		AZ	US	85308	33.63864	-112.18158	(480) 555-0161	False	False	700	1800
Herrenwäldlestraße 	Sindelfingen		Baden-Württember	DE	71065	48.71609	9.00887	0800-XXXXX	False	True	800	2200
Ingolstädter Straße	Manching		Bayern	DE	85077	48.71724	11.49325	0800-XXXXX	False	True	800	2200
Sindelfinger Straße 4	Sindelfingen		Baden-Württember	DE	71069	48.72211	8.9654	0800-XXXXX	False	True	800	2200
12851 W Bell Rd	Surprise		AZ	US	85374	33.63873	-112.33966	(480) 555-0177	False	True	800	2200
Spesshardter Straß	Calw		Baden-Württember	DE	75365	48.72293	8.69918	0800-XXXXX	False	True	800	2200
Jahnstraße 	Althengstett		Baden-Württember	DE	75382	48.72556	8.79438	0800-XXXXX	False	False	700	1800
Weilderstädter Straße	Sindelfingen		Baden-Württember	DE	71069	48.72643	8.95996	0800-XXXXX	False	True	800	2200
Waldheimstraße 2	Ostfildern		Baden-Württember	DE	73760	48.72855	9.26133	0800-XXXXX	True	True	700	1800
Forsststraß	Althengstett		Baden-Württember	DE	75382	48.73836	8.77606	0800-XXXXX	False	False	700	1800
Hengstetter Straße 1	Althengstett		Baden-Württember	DE	75382	48.73903	8.75565	0800-XXXXX	False	False	800	2200
AM Bierkelks	Magstadt		Baden-Württember	DE	71106	48.73904	8.97198	0800-XXXXX	False	False	600	2300
Kollwitzstraße 	Esslingen am Neckar		Baden-Württember	DE	73728	48.74054	9.29933	0800-XXXXX	False	False	700	1800
Schelztorstraße 	Esslingen am Neckar		Baden-Württember	DE	73728	48.74171	9.30257	0800-XXXXX	False	True	700	1800
Hohenstaufenstraß	Börtlinge		Baden-Württember	DE	73104	48.75392	9.63261	0800-XXXXX	False	True	800	2200
Eichenstraße 2	Gernsbach		Baden-Württember	DE	76593	48.75756	8.36966	0800-XXXXX	True	True	700	1800
Hauptstraße 11	Börtlinge		Baden-Württember	DE	73104	48.75904	9.63271	0800-XXXXX	False	False	700	1800
Kaiserallee 1	Baden-Baden		Baden-Württember	DE	76530	48.76021	8.23852	0800-XXXXX	False	True	800	2200
18473 S Dixie Hwy	Miami		FL	US	33157	25.59805	-80.35449	(239) 555-0197	False	False	700	1800
9350 S Dixie Hwy	Miami		FL	US	33156	25.6823	-80.3149	(239) 555-0188	False	False	600	2300
1640 NE 164th St	Miami		FL	US	33162	25.92667	-80.16719	(239) 555-0125	False	False	600	2300
Badener Straße 	Gernsbach		Baden-Württember	DE	76593	48.76279	8.33063	0800-XXXXX	False	False	600	2300
Lange Straß	Baden-Baden		Baden-Württember	DE	76530	48.76396	8.23757	0800-XXXXX	False	True	800	2200
Staufenberger Straße 9	Gernsbach		Baden-Württember	DE	76593	48.76729	8.30432	0800-XXXXX	False	True	700	1800
AM Westpark 6	Ingolstadt		Bayern	DE	85057	48.7746	11.38948	0800-XXXXX	False	True	800	2200
571 Delaware Ave	Buffalo		NY	US	14202	42.90162	-78.87339	(212) 555-0186	False	True	800	2200
3771 Delaware Ave	Buffalo		NY	US	14217	42.98796	-78.87339	(212) 555-0154	False	False	700	1800
16838 N 7th St	Phoenix		AZ	US	85022	33.63918	-112.06544	(480) 555-0167	False	True	800	2200
Calwer Straß	Stuttgart		Baden-Württember	DE	70173	48.77518	9.17295	0800-XXXXX	True	False	700	1800
Calwer Straße 5	Stuttgart		Baden-Württember	DE	70173	48.77528	9.17287	0800-XXXXX	False	False	700	1800
Klettpassage	Stuttgart		Baden-Württember	DE	70173	48.78276	9.18238	0800-XXXXX	True	True	700	1800
Landstraß	Gaggenau		Baden-Württember	DE	76571	48.78342	8.34361	0800-XXXXX	False	False	600	2300
Monbachstraß	Neuhausen		Baden-Württember	DE	75242	48.7942	8.76934	0800-XXXXX	False	True	800	2200
Römerstraße 1	Leonberg		Baden-Württember	DE	71229	48.79567	9.01526	0800-XXXXX	True	True	600	2300
Neuköllner Straße 	Leonberg		Baden-Württember	DE	71229	48.79579	9.0133	0800-XXXXX	False	False	700	1800
Leonberger Straße 9	Leonberg		Baden-Württember	DE	71229	48.79581	9.01102	0800-XXXXX	False	True	800	2200
Hauptstraß	Gerlingen		Baden-Württember	DE	70839	48.79825	9.06287	0800-XXXXX	True	True	700	1800
Bocksgasse	Schwäbisch Gmü		Baden-Württember	DE	73525	48.79915	9.79486	0800-XXXXX	False	False	700	1800
Ahornstraß	Weinstadt		Baden-Württember	DE	71384	48.80033	9.39554	0800-XXXXX	False	True	800	2200
Tainer Straße 	Fellbach		Baden-Württember	DE	70734	48.80894	9.27236	0800-XXXXX	False	False	600	2300
Jahnstraß	Rutesheim		Baden-Württember	DE	71277	48.81284	8.94323	0800-XXXXX	False	False	700	1800
Waldenserstraß	Rutesheim		Baden-Württember	DE	71277	48.8142	8.90329	0800-XXXXX	False	True	800	2200
Heilweg	Gaggenau		Baden-Württember	DE	76571	48.81613	8.34622	0800-XXXXX	False	False	700	1800
Zügernbergstra�	Weinstadt		Baden-Württember	DE	71384	48.82057	9.38913	0800-XXXXX	False	False	700	1800
Martin-Luther-Straße 3	Korntal-Münchinge		Baden-Württember	DE	70825	48.82974	9.12005	0800-XXXXX	False	False	1000	2000
Marktgasse 1	Waiblingen		Baden-Württember	DE	71332	48.83272	9.31525	0800-XXXXX	False	True	700	1800
Berliner Platz 1	Aalen		Baden-Württember	DE	73430	48.83647	10.08263	0800-XXXXX	False	True	800	2200
Mittelbachstraß	Aalen		Baden-Württember	DE	73430	48.83959	10.09269	0800-XXXXX	False	True	800	2200
610 E Bell Rd	Phoenix		AZ	US	85022	33.64025	-112.06874	(480) 555-0183	True	True	600	2300
Rilkestraße 	Fellbach		Baden-Württember	DE	70736	48.84129	9.26653	0800-XXXXX	True	True	600	2300
Mahlbergstraß	Gaggenau		Baden-Württember	DE	76571	48.8434	8.37537	0800-XXXXX	False	False	700	1800
Pflugweg	Straubenhardt		Baden-Württember	DE	75334	48.8462	8.52748	0800-XXXXX	False	False	800	2200
L67A	Rastatt		Baden-Württember	DE	76437	48.85857	8.21015	0800-XXXXX	True	True	730	2330
2531 Eastbluff Dr	Newport Beach		CA	US	92660	33.64033	-117.87504	(209) 555-0151	False	False	700	1800
Stuttgarter Straße 6	Kornwestheim		Baden-Württember	DE	70806	48.85976	9.18571	0800-XXXXX	False	False	600	2300
Herrenstraße 4	Rastatt		Baden-Württember	DE	76437	48.86264	8.20084	0800-XXXXX	True	True	900	2400
Rosenstraß	Schwaikheim		Baden-Württember	DE	71409	48.87053	9.34872	0800-XXXXX	False	True	800	2200
Bronnwiesenweg 12	Rudersberg		Baden-Württember	DE	73635	48.88238	9.5287	0800-XXXXX	False	False	800	2200
Jahnstraße 4	Pforzheim		Baden-Württember	DE	75173	48.88624	8.69772	0800-XXXXX	True	False	700	1800
Waldallee 35	Remseck am Neckar		Baden-Württember	DE	71686	48.88705	9.28309	0800-XXXXX	False	False	600	2300
Meginhardstraß	Straubing		Bayern	DE	94315	48.8879	12.56099	0800-XXXXX	False	True	800	2200
Brüderstra�	Pforzheim		Baden-Württember	DE	75172	48.89081	8.70063	0800-XXXXX	False	False	700	1800
Leopoldpassage	Pforzheim		Baden-Württember	DE	75172	48.8909	8.69947	0800-XXXXX	False	True	800	2200
Jahnstraß	Leutenbach		Baden-Württember	DE	71397	48.89223	9.38282	0800-XXXXX	False	False	700	1800
Schlossstraße 	Ludwigsburg		Baden-Württember	DE	71634	48.89677	9.19371	0800-XXXXX	False	False	700	1800
Hinter der Kirche	Karlsbad		Baden-Württember	DE	76307	48.89867	8.47427	0800-XXXXX	True	True	1000	2000
Kronenstraß	Ludwigsburg		Baden-Württember	DE	71634	48.89951	9.19057	0800-XXXXX	False	False	700	1800
Carl-Diem-Straße 1	Asperg		Baden-Württember	DE	71679	48.90336	9.13849	0800-XXXXX	True	True	700	1800
4015 E Bell Rd	Phoenix		AZ	US	85032	33.6408	-111.99379	(480) 555-0113	False	False	900	2400
Kelterweg	Weissach im Tal		Baden-Württember	DE	71554	48.92853	9.48181	0800-XXXXX	False	False	600	2300
Stuttgarter Straß	Vaihingen an der Enz		Baden-Württember	DE	71665	48.93073	8.95925	0800-XXXXX	True	True	730	2330
Beaurepaire-Straß	Auenwald		Baden-Württember	DE	71549	48.93528	9.50016	0800-XXXXX	False	False	700	1800
1835 Newport Blvd	Costa Mesa		CA	US	92627	33.64105	-117.91909	(209) 555-0104	False	True	800	2200
Marktplatz 5	Freiberg am Neckar		Baden-Württember	DE	71691	48.93569	9.19223	0800-XXXXX	False	True	800	2200
Leopoldstraß	Ettlingen		Baden-Württember	DE	76275	48.93926	8.41057	0800-XXXXX	True	True	700	1800
Klostergasse	Ettlingen		Baden-Württember	DE	76275	48.94017	8.40677	0800-XXXXX	False	False	700	1800
Friedrichstraß	Ettlingen		Baden-Württember	DE	76275	48.94164	8.41115	0800-XXXXX	False	True	800	2200
Jahnstraße 1	Backnang		Baden-Württember	DE	71522	48.94224	9.42959	0800-XXXXX	True	True	900	2400
Langestraße 5	Benningen am Neckar		Baden-Württember	DE	71726	48.94476	9.23489	0800-XXXXX	False	False	600	2300
Bergstraß	Remchingen		Baden-Württember	DE	75196	48.95888	8.5725	0800-XXXXX	False	True	800	2200
Hauptstraß	Bietigheim-Bissingen		Baden-Württember	DE	74321	48.95958	9.12349	0800-XXXXX	False	True	600	2300
Ankerstraß	Königsbach-Stei		Baden-Württember	DE	75203	48.96508	8.61112	0800-XXXXX	True	True	700	1800
Regensburger Straße 1	Neutraubling		Bayern	DE	93073	48.99339	12.19593	0800-XXXXX	False	False	700	1800
Hauptstraß	Besigheim		Baden-Württember	DE	74354	49.00121	9.1396	0800-XXXXX	False	True	1000	2000
Riedstraß	Löchga		Baden-Württember	DE	74369	49.00316	9.10184	0800-XXXXX	False	True	700	1800
Steinwiesenstraß	Pfinztal		Baden-Württember	DE	76327	49.0063	8.52631	0800-XXXXX	False	True	800	2200
Galgenbergstraße 2	Regensburg		Bayern	DE	93053	49.00735	12.10007	0800-XXXXX	True	True	600	2300
Kaiserstraß	Karlsruhe		Baden-Württember	DE	76137	49.01005	8.39428	0800-XXXXX	False	False	700	1800
Kaiserpassage	Karlsruhe		Baden-Württember	DE	76133	49.0102	8.39677	0800-XXXXX	False	True	800	2200
Bertoldstraße 	Regensburg		Bayern	DE	93047	49.01835	12.10329	0800-XXXXX	False	False	700	1800
1870 Harbor Blvd	Costa Mesa		CA	US	92627	33.64199	-117.91901	(209) 555-0182	False	False	800	2200
Hauptstraße 1	Erligheim		Baden-Württember	DE	74391	49.02009	9.09902	0800-XXXXX	False	True	800	2200
Alte Besigheimer Straß	Gemmrigheim		Baden-Württember	DE	74376	49.02277	9.15658	0800-XXXXX	True	True	700	1800
Burainstraße 1	Sternenfels		Baden-Württember	DE	75447	49.02448	8.85518	0800-XXXXX	False	False	900	2400
Hans-Hayder-Straße 	Regensburg		Bayern	DE	93059	49.03455	12.11091	0800-XXXXX	False	True	700	1800
Rubensstraße 	Karlsruhe		Baden-Württember	DE	76149	49.04434	8.38271	0800-XXXXX	False	False	600	2300
Friedhofstraß	Kirchheim am Neckar		Baden-Württember	DE	74366	49.04457	9.13772	0800-XXXXX	True	False	730	2330
Albert-Einstein-Straße 2	Beilstein		Baden-Württember	DE	71717	49.04543	9.30761	0800-XXXXX	False	False	700	1800
Ortsstraß	Oberstenfeld		Baden-Württember	DE	71720	49.05021	9.3946	0800-XXXXX	False	True	800	2200
811 N Elm St	Sherman		TX	US	75090	33.64244	-96.6138	(210) 555-0175	False	False	700	1800
Bollwerkstraß	Ilsfeld		Baden-Württember	DE	74360	49.05823	9.24886	0800-XXXXX	False	True	800	2200
Beilsteiner Straß	Abstatt		Baden-Württember	DE	74232	49.06626	9.29144	0800-XXXXX	True	True	700	1800
Wendelinusstraß	Bruchsal		Baden-Württember	DE	76646	49.09077	8.55012	0800-XXXXX	False	False	600	2300
Draisstraße 	Stutensee		Baden-Württember	DE	76297	49.09099	8.506	0800-XXXXX	False	True	800	2200
Friedenstraß	Brackenheim		Baden-Württember	DE	74336	49.10507	9.04725	0800-XXXXX	False	False	900	2400
Kirchstraße 2	Stutensee		Baden-Württember	DE	76297	49.11067	8.51442	0800-XXXXX	False	True	800	2200
L1090	Wüstenro		Baden-Württember	DE	71543	49.11151	9.49161	0800-XXXXX	True	True	600	2300
30642 Santa Margarita Pkwy	Rancho Santa Margarita		CA	US	92688	33.64331	-117.59709	(209) 555-0180	False	True	800	2200
Frankfurter Straße 6	Heilbronn		Baden-Württember	DE	74072	49.14093	9.20667	0800-XXXXX	False	True	700	1800
Friedhofstraß	Leingarten		Baden-Württember	DE	74211	49.14146	9.12207	0800-XXXXX	False	False	700	1800
Raingärte	Gemmingen		Baden-Württember	DE	75050	49.14767	8.96206	0800-XXXXX	False	False	600	2300
Jahnstraß	Forst		Baden-Württember	DE	76694	49.15244	8.58362	0800-XXXXX	True	True	900	2400
Rötelstraße 	Neckarsulm		Baden-Württember	DE	74172	49.1722	9.22163	0800-XXXXX	False	True	800	2200
1902 Harbor Blvd	Costa Mesa		CA	US	92627	33.64408	-117.91907	(209) 555-0117	True	True	700	1800
Raiffeisenstraß	�stringen		Baden-Württember	DE	76684	49.17359	8.80094	0800-XXXXX	True	True	600	2300
Jahnstraße 1	Kronau		Baden-Württember	DE	76709	49.2181	8.63531	0800-XXXXX	False	True	700	1800
Siederstraß	Bad Friedrichshall		Baden-Württember	DE	74177	49.22722	9.20908	0800-XXXXX	False	True	800	2200
Reichsstraß	Saarbrücke		Saarland	DE	66111	49.23962	6.99095	0800-XXXXX	False	False	800	2200
Malscher Straße 1	Mühlhause		Baden-Württember	DE	69242	49.24072	8.69663	0800-XXXXX	True	False	700	1800
2000 Newport Blvd	Costa Mesa		CA	US	92627	33.64627	-117.91323	(209) 555-0191	False	False	700	1800
Brunnenstraße 	Saarbrücke		Saarland	DE	66115	49.24218	6.94903	0800-XXXXX	False	False	600	2300
An der Saarlandhalle	Saarbrücke		Saarland	DE	66113	49.24977	6.98569	0800-XXXXX	False	True	600	2300
Wiesentalweg	Sinsheim		Baden-Württember	DE	74889	49.25085	8.88261	0800-XXXXX	False	False	700	1800
Friedrichstraße 1	Sinsheim		Baden-Württember	DE	74889	49.25122	8.8785	0800-XXXXX	False	True	800	2200
Schulstraß	Sankt Ingbert		Saarland	DE	66386	49.26366	7.16597	0800-XXXXX	False	True	800	2200
Jahnweg	Rauenberg		Baden-Württember	DE	69231	49.26845	8.70056	0800-XXXXX	True	True	700	1800
Im Schmelzerwald	Sankt Ingbert		Saarland	DE	66386	49.27151	7.10494	0800-XXXXX	False	False	700	1800
AM Markt 1	Saarbrücke		Saarland	DE	66125	49.27548	7.03633	0800-XXXXX	False	True	800	2200
16526 NE 6th Ave	Miami		FL	US	33162	25.92741	-80.18812	(239) 555-0137	True	True	700	1800
140 York Blvd	Richmond Hill		ON	CA		43.84704	-79.37746	(226) 555-0167	False	False	600	2300
Rathausstraße 	Hockenheim		Baden-Württember	DE	68766	49.31917	8.55222	0800-XXXXX	False	False	700	1800
Kurpfalzstraße 7	Nussloch		Baden-Württember	DE	69226	49.32076	8.68664	0800-XXXXX	False	True	800	2200
Züttlinger Stra�	Möckmü		Baden-Württember	DE	74219	49.32233	9.36291	0800-XXXXX	True	True	700	1800
Johann-Sebastian-Bach-Straß	Möckmü		Baden-Württember	DE	74219	49.32305	9.36751	0800-XXXXX	False	False	1000	2000
AM Römerwe	Friedrichsthal		Saarland	DE	66299	49.3303	7.08975	0800-XXXXX	True	True	900	2400
Jahnstraße 	Sandhausen		Baden-Württember	DE	69207	49.33343	8.64854	0800-XXXXX	False	False	600	2300
Pestalozzistraß	Leimen		Baden-Württember	DE	69181	49.3366	8.67484	0800-XXXXX	False	True	800	2200
Kleegartenstraß	Sandhausen		Baden-Württember	DE	69207	49.34174	8.65958	0800-XXXXX	False	True	800	2200
Bahnhofstraße 	Neustadt an der Weinstrasse		Rheinland-Pfalz	DE	67434	49.35059	8.13896	0800-XXXXX	True	True	1000	2000
Festhallenstraß	Leimen		Baden-Württember	DE	69181	49.35646	8.68966	0800-XXXXX	False	False	700	1800
Freiherr-vom-Stein-Straße 1	Oftersheim		Baden-Württember	DE	68723	49.36828	8.58122	0800-XXXXX	False	True	800	2200
Kirchplatz	Neustadt an der Weinstrasse		Rheinland-Pfalz	DE	67435	49.37617	8.15358	0800-XXXXX	False	True	700	1800
Pestalozzistraße 1	Eppelheim		Baden-Württember	DE	69214	49.39447	8.63198	0800-XXXXX	False	False	600	2300
Jahnstraße 2	Plankstadt		Baden-Württember	DE	68723	49.39774	8.58142	0800-XXXXX	False	True	700	1800
Karl-Schmitt-Straße 2	Neckarsteinach		Hessen	DE	69239	49.39961	8.84641	0800-XXXXX	False	False	730	2330
22 Duncan St	Toronto		ON	CA		43.64788	-79.38838	(226) 555-0159	False	False	900	2400
Neckarstraße 4	Neckarsteinach		Hessen	DE	69239	49.40723	8.8376	0800-XXXXX	False	False	700	1800
